"source_id","parent_segment_id","decision","segment_id"
"56051A12-9AE0-48CA-BC2B-6F56578B1F4C","2ccf51ff1d291c089f9320dac00566851359c49bd8afdf2d5deed80672c89855","retained","fc079961ded14e95e1c2a4652dbbb729e0d231352227d8ac847599ee0336fea9"
"56051A12-9AE0-48CA-BC2B-6F56578B1F4C","2ccf51ff1d291c089f9320dac00566851359c49bd8afdf2d5deed80672c89855","excluded","7d3187ef0070a6a26ac108e159d59fd9794faea6fb027a4755640c689a8ea43f"
"C7CACB57-7AA3-4C36-8837-8ED756794C8A","984595cede2e308b35b88f370303e4b038e19ea9a91e9d0ac594fde25db306b6","retained","23954218bfe6e882e7c8aaa4e765e4e9de764428f23c5e3ca454fe58af7a9b1e"
"C7CACB57-7AA3-4C36-8837-8ED756794C8A","6d1661c86a00834c1ef8e76db2da5cb44728328870b324bef9dfc32b1402d577","retained","7394804f12bf3c96945e5181b9ac53b05f9929505dedd9b3cb3e5abe0f559e1a"
"C7CACB57-7AA3-4C36-8837-8ED756794C8A","cf4bf8a6c11acb0074ce9f09542e2b2df57a994f685fef9a90a1005a799ac30a","retained","b4010df3b142d0a3ded2d5908f720b17c74e580af163806244905c2621c3dd03"
"48C51161-1A9F-44DD-AE47-1FD9F7FC7843","d914c0b60c16f84cc03af73761478f330e1ef4e34846fe2df18fac606f06e8b6","retained","1439838555ca4bf8b85d58cef8817343678f088da6265b557da2722880f68c70"
"761359FA-F0C4-407E-AB29-DB9BD07B6BB1","2e9cda74d103e55e3cc32e360961b95ff35736d9d0797114d136842c7225c973","retained","28fbdedc1f22eaf52339cd3ceb4461b6156dfdaf11eb09f2333665d060c43045"
"B175D008-FC82-43D5-81AB-739BCD0FE29E","2aa8489768f6157cc80d4ed65c1197ab9cedf67803ebb5a915d70843a5f724b9","retained","2aa8489768f6157cc80d4ed65c1197ab9cedf67803ebb5a915d70843a5f724b9"
"2DEADB79-9A10-4E1D-AB51-CD57AD366A7C","c85efc0c642e63e0d4e021ff4563aaff58b32e78540515a002fbf3aedd6fc041","retained","aef63ac36c035a88e9241fe6a3dcb831a18188e5fb2fe817563a0f973d13b337"
"3389D747-5CF2-450A-BF62-9C1025424660","3f2db9b9b992fd47cd5ed5c8de86e0df4742f2105d13674580bc1d3b273d1f84","retained","0c911f865175e18f3102db5e94e1b4f1cdf03d668663c4d09499c00a3b6265f6"
"AC6BA50E-6E60-4F4C-B718-605839E05874","420546cff6b08feb91ea74e6fdd2b15762f1e2e4b40a990cf8db892044667a2c","retained","9d24e1294ed4b2abfc9fb1d14735b554c85d1880b60dd5f3e7fc248f83e90ced"
"426D456F-ACA6-4B60-8B28-E72D642627A1","5568b2a612a3df94543fbee5e93034938f189521187da74bf10abfd9f46609f3","retained","97e4ff52ffbbdbb709032654bdb6bce7b478b87d5779d1962df9c39158f62e85"
"426D456F-ACA6-4B60-8B28-E72D642627A1","5568b2a612a3df94543fbee5e93034938f189521187da74bf10abfd9f46609f3","excluded","6d0480cf4ec60cbe8171f12f8390860abfeea4a87fc21e52b99d8411ddcade10"
"A19D2897-A3F8-400F-8132-B5973F0EFDC2","6625f76e085b639dbf55cd9c811cf09db31b91f496873f5b05297f9d125caaa5","retained","8e63b0c3953d8e2281c43220ca9acb0fd4b935d4a365020eba39e888c23cf236"
"F1409647-27D8-46AE-B49D-7B3A4166184E","5239f3195fffb0c4ac487685b0dbab73e16ef12efc4f47c16ab1bc0231da9f84","retained","146d3bacfc1ccbdc0e8d5f21e276f3b6c5b4e8ce3ef558c5c71962f39b16c27e"
"13958070-F29C-46F2-B472-EF9079038F88","317ddd1f220e4b7e6f401abc0313f78270cb8c13f3fa1d8a40726f8c359638d1","retained","13bb19b0d088df256515a545f41a95cfcdb463aba067158c83a36efa9ae75924"
"D55735BF-9F5C-46FE-8EE7-3928F4249B6B","34e60ec8aacb0186ebef78322fa2bfbba221ef9b7f5da9cf7184385d0f285282","retained","34e60ec8aacb0186ebef78322fa2bfbba221ef9b7f5da9cf7184385d0f285282"
"E0D188AA-8E52-4F13-8277-7AD0D808DF60","e11c3df356b2a71ce40dca1779746d37f989e149aa338ca76693e39f23d7a9e6","retained","17ac723e1af0eb767f30e7226ffc21c457b4ef4c4909258a05330913fd05d925"
"ABFA6DAC-1E87-4526-8DA0-EDDB8CA014E7","8a3baf4cdd9c49762d49f5c3b51c339f56cc12f552c9ce47632ee58abbe85776","retained","a40ae280c09bbb0ffd2e2c4c19844c9efee77395762a2bfdc6c79c94e9f563e4"
"719D0E9B-DF7E-48D7-B573-4C33DDC2CFE0","4ace5f8c92124cbd77b5582f399dd3b3b81ad4609585b19d4a36f744dab8bceb","retained","f7ebf5c334374b318d1b949ca0ee15c541c9fd6668f4352f922329e9575b0c20"
"48ED7C95-E269-49D8-8CCC-4E8598320F1B","122f558ee26adbac75f8508cbba50e8aaa1ff4fb2cab58f5889a492e780be99f","retained","f46962a2076afe6e6d8d309501fad6a91d21a50868cae9ea01c907190697b74b"
"48ED7C95-E269-49D8-8CCC-4E8598320F1B","385aea7c24efa0a97f3363a315695d3daf40893ceb7d3a5d79634d38708c5a60","retained","16417671161ff918ae651bfb3fb29b1753f08b46dd927c0d24277d41a02de421"
"85821E26-49AB-42CB-A7A8-EB956F4C7538","d422afc05e3ef26b4820251a410eee6fd7da6800fbd69d84b6dc4c709bd92d60","retained","d061021ef59ed6b6b038320faf472e4c8a9e77b0b9d0664cc77e8b4046c6961e"
"A5D60510-0CB5-448E-988A-6339EBD3CC28","2a702fa7e1239a628eadcd67fd2f42842ab81bedea6a5751de9420ae1bdae4a2","retained","f26dd9d268351e73000e67e3d3ad56f571668753b8b56795925161885401ebe2"
"2B75D877-2F06-4A9E-85F2-CC017D8FE6B9","9e7e6473665554e391402341ff17ca96711d41378a453c3697b5e3019d909630","retained","7fcc3d133be576f812a6706032b58f576cee0dc42bcdd72dc9f7a24ce7c4a9d3"
"22D821C4-F3CB-44F3-9974-9986EB356BB9","7c60328b2fd24b1f5a2b8b7e4a3b69fd3cf593a5b9cb25684a7b58b34679ef75","retained","001e9791e59e6929714ddc899e30f31eb1d8f719fe39acd4adb00e485f3bc7f5"
"3D89B00E-A63C-495E-ACEC-73EDE194BC0B","767116e3949d76e2d68b5d616bd7947d3e56a657788d216c7adacd92e0abf5b3","retained","1f0057c442936222ae0a3c13daf61bb7f1e66f3e665a1750f4cf08d2914a1293"
"3D89B00E-A63C-495E-ACEC-73EDE194BC0B","856387d23b35ca59adc6461cb3d1a3b481604e06cd3c71f4eea18b18667f12ef","retained","dae4a06b10addbdd9dafd3d759cc876aeaabbe33528336f2975c3c24fa221ad4"
"188CF033-A346-49CC-B5A6-9CFA6300EC83","e43406a5e136fc7c6c7e88090fd700255fdfc6521a84a7c0e67c710bd865b5ef","retained","5153de74baf9e54e66399bd1de4b9fa6ee129a7484b56a68cb53a89064c7bf73"
"62B2DC0C-DB44-48B1-9DC4-A25324248DCC","98dfb7523cc8ddf14a575eb4e40d8f7e497c823c36eee8b2987eecb5cdf9e2ce","retained","637b445522330bec9d332d57446b43f10f7e7497af157a9936b9df4e2d6e129c"
"9147851A-86A0-4159-A7C7-FF4B02161705","b297dcbeafee988b75c186e9eba14c7092f5142d7dc00f6c93d1d5dc7268b1ec","retained","ed6ebf0659daa4b7c47f59602221d6368c39a91f890ebbfe6b72c2194078c18d"
"EC5F69CA-091D-43DA-8431-3CDB5243317B","5c4d559704e11194edd85f9af64c316a5abf50ab59f272d374bd5edb44183758","retained","a2deb26ed320fe1c21b7f0ce5444492df4876120b67f33609004d5e964dedcec"
"9BED7ECB-5147-4CEA-8BC6-A61A95B3D269","b304db98e8c242e70fd0125895adb6a8fde6b6f0c39b256f5e64fcc258b0ed62","unresolved","c9bc844646e72370c17a12620d7f17bce71a23611e5ad09607e7d7e1d788c1c1"
"9BED7ECB-5147-4CEA-8BC6-A61A95B3D269","b304db98e8c242e70fd0125895adb6a8fde6b6f0c39b256f5e64fcc258b0ed62","retained","4aba2c3bd6e908642e019b5cafa69e9d8b72d7805f895ebaf03a3272296792af"
"9BED7ECB-5147-4CEA-8BC6-A61A95B3D269","b304db98e8c242e70fd0125895adb6a8fde6b6f0c39b256f5e64fcc258b0ed62","unresolved","a36e006a500c8e2687057f93abcc6210a7791589e7a642596354fe3cb28cdef8"
"60E60A62-AAAD-4C9A-A081-5B74198B171E","f48d2b03e74e2ac99eb51a3b3187f94ad41da52fb32ab5361d8057db90e1fed2","retained","db6cf4add8a0f80129f9a087498637e35133e10b0c272550a8d22ed3cd316f39"
"90F8D908-8029-46A6-98A6-021A614132A1","bb043e97288a44f839c4edfe20cfeed9f728a1872b5b48600c66c52a49ed5cce","retained","b13b009cb6f8878b4a2bb3557af4c10d978b7910f26c89ee92c10eb7d8c21143"
"7509013E-7D78-4E00-8E5A-5942D6925829","8d909e8a708dd34401336f8a05d2ace291cd3343362876b603c3e59c5c287d19","retained","82977c9ebcace686b5861bf32055a1c71001f85861f459e86794c69c5b5b681d"
"31434953-54CA-42D7-A3B4-85D2BAFD005B","4289198acdf778d72219f4c65f25f455c54ca347a9c81484b8759faabbbbf107","retained","1b1cc989368e6ca894a24279f000b3aac358bbfa2ec44174f55ce601239e2420"
"B3AB19A8-11FC-4A26-9D95-3CAAB9837C61","d6656ba4992c5b5fc6ba1cffdd8e35de06074f91f2c2c310cb1e6b74b6c7fd9b","retained","ac71426e37fa26adbf263375cdfabfdd12a61afe162e9eef0288bebccdf421a1"
"B92F90E6-4F08-4A6D-9280-FB2165134DA0","9c843cc439b81a3a788cd9d9ae6c053853c07a1734c26bb891d6f49ed8ca4925","retained","f0e1edf81723dd83a2250163a8c0ffdc3933cb73c6349d90cbaba7a551836a69"
"67C58E94-194D-4D90-BCFD-61C481DFF62D","84c9a83faef63541b25fb3199ec9f17af1f996215cfb72a0e8ff921248e9404c","retained","2f0b69600332a25cd04f506c83d22653173127a796fd751673921d0e38b5f87d"
"752C8A05-6358-4475-A603-0478A598B9AC","5b1b58b5310177686435446398bcabcad1f240482cd43eb4fbd7d770aac0cd26","retained","4e0f235efa4a94ff779a271aeed0fba358b87207370ca70d2180e0ca657be8b6"
"F4BF311A-D329-413C-927A-D6BFD161C7EB","2f62cf470050d0899d421439cce13149d592b232d5ed7b56ac2ac38223f7521c","retained","839645e313556fe582e10e6cdadd495f60aa51afa0bbf0590098df1868bc1238"
"5620182F-B23F-4CBD-A15D-BB9DE7BDBE48","f8d483cf28187524704256b76c4313ac051131d837c6efb518cf552e2e58bf19","retained","ad18ac3f4b9be594377b51dae9d3a9c2ddc41461ccc98a02f03cfd52863c4c6f"
"3BC0FE3C-8234-46E1-9301-778980C9B0BB","6934b15f8c538793869b290a7514e14398ba8378ec99b6a37376382a1bd66e76","retained","cb725dedce1a320137eec65394c6762642597aba7c2d5523b99409e2eb22b966"
"449ED993-B331-421D-A32F-EB0A8741DA6C","5c78aa02177fc656179a1401302a38bd187450e898a69124fe3e901b270548f8","retained","3740c11c29b167ef04c770edfaf34e3770b601fb8d714b3d54343f2f413f44ab"
"EE7B3D2D-14F1-46CD-BCDB-83F47B5622A2","d0c1c1df2800c1d5df4987d278cb4ba9035540edfb57c5c73aabf9a58e34dd83","retained","a236ab70df5ed4a44277f4618a44d5ed17a79427414fc471f2d1ff6fe3628956"
"1E874763-7284-465E-90F3-F3C0014B8B0D","ccf1896b190e7ab31f35c73310a9e4a36c56283f4293485bc0ebaa1ef0a3b474","retained","c11bf8e2cc4b32264145b936d314953f569cc4924802f38b4c2056f7ccff04fe"
"9656EF42-6B25-4AD0-84A7-4A29A8753560","5b87fcde2a467319575cd879a2c210f39b975af859acbba65a92039405f072e7","retained","41692818e9a310316e2610b585d79c391737db47b063056ff0634de5d24e5431"
"461F2E78-4EE8-479B-B2A0-FE5D5B2FA75B","f02fb0c6ce84e35c3de046c2faf1c11fef9908c13ee7b397f756e3d9bc27a18b","retained","5e3fe60b2da8205bfa8bb1b8bfb5644d89766990ea33890f7526f45b5ba9338a"
"2C30EF7D-2B7A-4146-9D27-A9C592E998B0","9da073efb8854920c5eb845c6de7495ecf0c6d764b6a19689eda06f78458d8dd","retained","8cf79f1a444d5376bdbaeeb14afdcf6802017d04083fc8da7a6598df9aca9ff1"
"2C30EF7D-2B7A-4146-9D27-A9C592E998B0","9da073efb8854920c5eb845c6de7495ecf0c6d764b6a19689eda06f78458d8dd","unresolved","ec0d48c724d9aadf73376290d6a2ff82d62334990f156d29aa73ee7d80e1ec65"
"2C30EF7D-2B7A-4146-9D27-A9C592E998B0","9da073efb8854920c5eb845c6de7495ecf0c6d764b6a19689eda06f78458d8dd","retained","0db738324bb8533456cbe5d823d17af9a212976d0b31ace784afdb68fb262e45"
"67409F23-2071-42CA-BDFC-97F323838DF5","549e67aad43eff5ec0661b4288b030eac05f0dea156277de02b48d31d2009d7e","retained","58adccc6c4e494d03fb210a01435f8a543053b1b7ee7b546b0ffbc631ea31cb6"
"5562E0D7-517C-4D28-B4F3-774223AF88F5","f7b290489404cbf6e17df100fa6c4d6f5dc0ceb0c51352be92c02da866687c5f","retained","ec28c5641b4271443c12126cce1c5cfaf0dc39a542e5bf40908945863e940654"
"5562E0D7-517C-4D28-B4F3-774223AF88F5","1f1560eaeb35a62091d6adb7d2f4b7a1da6dcbea6a2e4b9b80ab03af34d23ee2","retained","8ae0a34a61dcac3ccf34e6937c8416d52d4ada47b68eec7147b52b6e8398b308"
"5562E0D7-517C-4D28-B4F3-774223AF88F5","9cd3996ec5ff9ebe5717b35d21a679d164a798d84e7fbb0e271a6ad98068cdd1","retained","a1f285e5c6fdc63558ca32917c0439df0d3012ba93be730409e3539fc65133f3"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","138a9076fe44aaab79ae5d3e1865369e2762479790496073057b22d11c4b4108","retained","78f3f3a740f5189e4a004e1e534c9e4a185569945b52836ac0a0a80ef1d20a08"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","679bc096839d28b6773f5c6070b872f91abd09c9ee45b3dc5f9a279af91d0156","retained","e53a9c704fdcea1d2c34eb31f804de7499365ee7d8d9459c13db4bf24c3e8451"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","f9f717911ebac441dc660b2621b66ecf7f4cfa34aa6ee61b2338f16aae18f769","retained","a2f721b44f5c4b17cf6cc8563dafd52c3b6426adbc4a0c8a89daed391ea44d8e"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","57f0bcf6693e3559124eeb376bab904ba95467ecced685b42e3dcc0e36443a96","retained","f4cc15df424993964af9f90c4b03ce26ce0f279414686850ac7c0d1c9d741dc1"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","37e6738812dc3f19ef59e9393fdc572a5787a9b47679b20447e4e6352a1b46f6","retained","b78ae4e69e1e21534e1fedd28779d0a6bfe4b7fb03168af27389f46fcdf2015c"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","6a673b488693d61e045066e7502acb94a057d43bd1256e9394f2a883125bb0cb","retained","a8dcd528e7d75a29c5c14d6729e5026d235f80c75c688b51dd27bd28dab399d9"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","8cf56acc317a7248bd0e837ea741cd9d8cadf8385a8cfdf2b0c6e50dd4dc51b8","retained","8ba52d9f7033462c714bd939362542afa0182823939701e856304585cd164d16"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","e3f503cac4befef9dad804a57b914c264f64019e2f9720d1cc7c235e836044a5","retained","da06fc648d1e56e83b2fe3a62b431f7cf1e6fcb4d86b0d2c737c18a1041af33c"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","072a5faefdb2fe3ecfe26ef54686e27c1524756ab64b005b0de1e9b4ceb1645e","retained","3eeecc21b2a4f271324cdefdca27ae6b89272b3bca770fe86a6c79a7f5ea0f04"
"0CA0A53F-0945-4C7C-A3E7-EAE0E1AC0D29","634e26212175dc9fe9784f2f3cc49363857c5218cb308bf5c4f5a77ad2699f88","retained","8bfcac9e02d3db815ff5f3620ea82868633e9346e7d439f55f9f22c795b63c49"
"57434B39-298A-40B4-BCDA-9D4C7099AC54","af2ba5b213a30b15edbd816e957ba2e66b887b065371f9e400644d3acce4d966","retained","e301a7671e08e9e4841accb1938b6a352cc6d3a1fdfdcd6f969a0919332d2794"
"88A91E3B-EB67-44B7-8428-623220E07C88","aa0a1fbbfc0093407e0d8e15ecefa369e9e6d0e3d295e6e46bfbdee101a2dc7f","retained","1230847d7c682c88e72e93a133b15c63296c1107c4fa67a0118dd227380da0ff"
"88A91E3B-EB67-44B7-8428-623220E07C88","0bd44e49b98e7ec9dc48f1d1be78952ae8bbddc45f87c07683645a744b14277c","retained","f555357baad3bb6ae6106543afab11c6628576122a9d586a1e5e839318c10bc4"
"88A91E3B-EB67-44B7-8428-623220E07C88","0725d9805f08224c6be8958901c1a6cfb2c584dfb5ed9134c2abdc3e4c1d2740","retained","d4f79bf0ee99d7012ddbe081256279e6ca84895f43e0e83b175c25d7eb221097"
"4544BD1E-3A9A-4A0B-A78B-F6818FA1DC72","d7c7035ccef59d6fdd7438e67c4a24b7c6fe27cee96aebbc0dc58a5504d3a0ec","retained","abdf5a44339cff7d432ec13ba9f3bc1cbac9a4c101bf191e756d08bc46688caf"
"5688E829-5FA7-476D-82F8-6C15C984716B","790cc79e65f598043ca955bd992fb41da72c80da2782999fe6430a11b836f27e","retained","7dc6a799d8047ad891632fb767760ba44f590f6baf053b89042c0a8403a53c28"
"5688E829-5FA7-476D-82F8-6C15C984716B","7d00f7b750482cf051598ebde147e7e557f86fe7c03ee9c46e4e4406e1aa34e4","retained","9e3c3f8ef54a1c88dc476e5c732413f9cde010b49bffca1069514985757ebc4e"
"21E35532-185C-4EB1-AF87-E54808E84A78","ee12c1798a5b48e2c75c710687433caa570a7978d1fcc65ba4a74e39474e0c51","retained","f1451bcd956922520ee364da348fb6a88225ce0fcdfe7d8903d28ebb2f30024f"
"21E35532-185C-4EB1-AF87-E54808E84A78","661ec9114d498823d666819c6666c2094c4e6b7608eb74d6ce5f61d1b3f7cfbf","retained","3b9c951fdd0a65788d06c3b6ead686b8a548e8f5174ee44343d129588826f910"
"21E35532-185C-4EB1-AF87-E54808E84A78","10ddde23a89c0cb6a2ebb196aa5878443edf145d9a28e8f0887a0c356efe1f06","retained","6a05fadcbc812df8fea24a34de1690221c13fbd7043af15438ab04e42225d0aa"
"21E35532-185C-4EB1-AF87-E54808E84A78","ab26e69ee35371aa10af7a00719fc6accebe38478313f207a06a62cfab248203","retained","36ba1df7b5946db94419f472526ebb871e609c25383eadb4867456e24f4833c1"
"9A678ECA-5ACA-4053-86FE-2B111AC15D29","d533c5b0f46119667aa36c3d24fef7111fd5933867986acd79b04a274529b63a","retained","61bba05b9a419345100553c783efa739cdc829f32af46fdc1acaa8a749a85aad"
"9A678ECA-5ACA-4053-86FE-2B111AC15D29","e6bfa63dc2d9bebb96d4e76ea4afe3ddfbe434752b3b9caac7414bde061e4eab","retained","e6bfa63dc2d9bebb96d4e76ea4afe3ddfbe434752b3b9caac7414bde061e4eab"
"9A678ECA-5ACA-4053-86FE-2B111AC15D29","d224ab986a628d2548f58032962dc509295f3fe5c31da42064638c660cead0f5","retained","1126e3736841beca5d43c7f5909783ff7caa5be868d36123334bb980d5775e32"
"06EB8D20-DA16-42B5-91F0-91A637E283FD","87af65e00952df9c18a9fb4a386ece49663fde11c3d63a35005435f6dd0ae48f","retained","45ed105ff8090e5715b4df9c4337061b7b9c8ef153a23d952758f9bf87d18c90"
"B94260DC-002C-4DAF-9431-297E76ABC597","fd73dfce1dc3cdd2bc0cf870306dca4e918ce3a6299fc48baa8f42cfb84df5ad","retained","363fa37e0111a8882a511f14191511b8693285c6089565e02705723cb6deeb11"
"B94260DC-002C-4DAF-9431-297E76ABC597","fd73dfce1dc3cdd2bc0cf870306dca4e918ce3a6299fc48baa8f42cfb84df5ad","unresolved","b0bad38687455d3664e7dab60faf32d095fd0c1dc6338f64cc020939485e2054"
"B94260DC-002C-4DAF-9431-297E76ABC597","fd73dfce1dc3cdd2bc0cf870306dca4e918ce3a6299fc48baa8f42cfb84df5ad","retained","8510a168508400a7b3895c3145a3b7a0ec40ac31082525c6c9372761bf4216cc"
"A9E01970-1A8E-47C7-94EB-EDFA26BD857A","c7df5cc9870a331230653c907992624e710f8f6757e0b03d43d18b59068681e0","retained","269ce2c716d5537cb509ea09d96232d89bc621f747b85bcf4b1cb0bed2a1b37f"
"A9E01970-1A8E-47C7-94EB-EDFA26BD857A","897fed7ca1fcac0cf618ab9337e1fff026f1138f1436732c986b4d0663288489","retained","63c0b38ae44b08a2336b352ed2d517cf8f5fb945e1018379bdad9ac7f0f10cd6"
"A9E01970-1A8E-47C7-94EB-EDFA26BD857A","327d6ba20b84b8fe2e8e4988dd8cf4dc072aed34a9f8f4d8e939deb8a52d530b","retained","55d424c64951bcc35189b62dc2d2b03a317ed318be40a635c93f16eda8910785"
"0F35CE33-DC8C-4471-B103-4CBB8C7361D1","7abb5bc94eafb84f32a3379bf8ec485ef0de2042a781cf8f09710007b5d49d41","retained","f947c92a6cd84887d70907c5a00e8a83e793268d91925c8ecc7fbad677cced82"
"0F35CE33-DC8C-4471-B103-4CBB8C7361D1","d913a8a2e17f3c3b7558994ac252010be42ec93a696ca8aa8c87a9a6bc15afd7","retained","d913a8a2e17f3c3b7558994ac252010be42ec93a696ca8aa8c87a9a6bc15afd7"
"0F35CE33-DC8C-4471-B103-4CBB8C7361D1","1c31aeb65781cf89fa717e7fd992e3d2e587c808da34fa396ed7506fac40d7ae","retained","712219fc6b4a2fe6aead05091f36076d8818992db99a1eb1f0bc2b2bfd0ebeeb"
"FA9DDB2B-755F-473A-A6D5-CC8A9F22705F","ad10d2d2cc45e82ea04c478db19df3312f4e3a568526d077cc549d761a1c160b","retained","4043d2273106b22ff7b59569a9c305bb72b13901fcaf97b10a0b3d59ca8b8e6c"
"385F1297-68BD-4261-8173-6E60C8C8A09E","9d06e81c41397c45a75883da153a798fc2df6c2b14b310ab7d885b91c423679a","retained","6066d9532fac89204425846c6d927e60d40d92d3599a2afdd0fabae0848b2077"
"35F57880-5318-4AC7-9722-451190C38A08","c94fc9c3e1c18cba35c0edb4e9c0c7c5a0a6931722fa4f6ec83fd48991b6ef86","retained","6bfbc7a78d8c86ef564fc82f827e5ec64e0115a165940c152b21d7bd376eb220"
"77CA117A-5545-4062-BC76-512EE1544EEB","c7d343e92bebc7b6dbc48856edb4e3fcc0378e2f9cc002e2bb94f3a1a34f8dd3","retained","61d6307004153d434075d18f46957e76df437c6809ddc40aaae2d5f8d67f4cfc"
"A6C2EB72-BAD6-4DDE-9A07-466A55A014C2","8fc8e13e37b06eb6e931cad2429e800947a5ff4f69649d6ecbddf9774b957b36","unresolved","a142ed92bd6302be9a6a3f804b7c0062d00f587f5729e15179e31dbef4446e4c"
"A6C2EB72-BAD6-4DDE-9A07-466A55A014C2","8fc8e13e37b06eb6e931cad2429e800947a5ff4f69649d6ecbddf9774b957b36","retained","e7926f9c57f8d157ea46a600e1194d674ffa58d71d3eb5767c300346950aa58d"
"A6C2EB72-BAD6-4DDE-9A07-466A55A014C2","8fc8e13e37b06eb6e931cad2429e800947a5ff4f69649d6ecbddf9774b957b36","unresolved","41e9b1b9b5a276a9061f30f9d7e049b0f9bdf5a7e1d01ea6e718d322d08f2002"
"E752F546-563D-4156-9DD0-5261E64EE40A","47254357af0da182ce728fbee84849fdbc9ffc928f6b5838320227c13b328603","excluded","9318e01acacfb2f367fa03c20583c0c6b7c9e9f9f38c0f1144a9ff7a9577de4d"
"E752F546-563D-4156-9DD0-5261E64EE40A","1614a011d6db68609757fa7a767b4c2dc3448398a8b991a118a4327823332eb6","excluded","91a49f052ea248342c81cf13e9d30650479c7499eca667b72c67a27703469d99"
"E752F546-563D-4156-9DD0-5261E64EE40A","0837f69b2185ee5268ab92268886668cda4367ccc4727c028306326c6ed1f2b3","excluded","a02c7d429ef12dd8096c79909db20e3760cde58838eb8bf6c4a7a60bcae56b98"
"E752F546-563D-4156-9DD0-5261E64EE40A","5c4ca8d2b47dbcde49b3be7f512292d0a6e9eb3b1f3510a1f6d34bc23fe3f5a2","excluded","432295ece9177cbece6f872160630270cbcd5b86a8db3d500e3ba4fc98e9c9be"
"07044EE9-C169-41B2-8DC1-4E5C5782E7BC","55757647411f53c5a6df00a368a8f9409d1ccce04456e6ecff958f2ab919aff9","excluded","bdb4811c8c49798e8147676c7e370d3544711ef5169485fb4b58f987b935c596"
"07044EE9-C169-41B2-8DC1-4E5C5782E7BC","55757647411f53c5a6df00a368a8f9409d1ccce04456e6ecff958f2ab919aff9","unresolved","c6de35b1f588314f811775052acd1bda250cb67569538863fed2a146810a5039"
"07044EE9-C169-41B2-8DC1-4E5C5782E7BC","55757647411f53c5a6df00a368a8f9409d1ccce04456e6ecff958f2ab919aff9","excluded","b39a61eb456074bd7989576d100b55d603c3a9a854c183adbc11a912a9dfa9d1"
"07044EE9-C169-41B2-8DC1-4E5C5782E7BC","55757647411f53c5a6df00a368a8f9409d1ccce04456e6ecff958f2ab919aff9","unresolved","c4eabef8bcaf52c6c1adab149520e01e8f12ec155324cbe3420a35144dde9075"
"07044EE9-C169-41B2-8DC1-4E5C5782E7BC","55757647411f53c5a6df00a368a8f9409d1ccce04456e6ecff958f2ab919aff9","excluded","466f9871ea0696c2a424fdc433d02cc9ad1e1338e337cdd4c7e7525da8f46a51"
"07044EE9-C169-41B2-8DC1-4E5C5782E7BC","f829b999e1a24ace26e53c773ac25a8786eacbd3cf153cc145f5d94fda7796ec","excluded","3b5f56a526dfcfedda924b4a1dac914d369239a157313a9edcc9478430794774"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","1db95db8e326d71e84ab68246dd70653d818c8b42379d49e813202a5e28310c2","excluded","70b1b4e7bad4211da241cd4ae17bd03e8f1b657986ce46084e55d5ef978f93b5"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","1db95db8e326d71e84ab68246dd70653d818c8b42379d49e813202a5e28310c2","unresolved","49c6f657af20f8670fb68e52f53a021c8a66e40aabd27253e89c665524164c83"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","1db95db8e326d71e84ab68246dd70653d818c8b42379d49e813202a5e28310c2","excluded","2b97ec7ff0747121c972492902e57cc6618aab159e826511255d5454b06b1dd0"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","fc330fca572018cecb0bb0d63edd07ff5b68d5a9bb54a035fed1c3bafb4372e0","excluded","06b317d29bb1c16591c4a3ff606f95608092f203a44dad9e81ccbe9ed12e5043"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","457229d1e90be3f035dd4070ef8c4d0e111cfe0a2f3e3eac109e88f0c0fb3d6b","excluded","4eda69021e4b133bb22ba2e18e301348f4ef04d8270ab4149c1e25b6d3df4cb0"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","457229d1e90be3f035dd4070ef8c4d0e111cfe0a2f3e3eac109e88f0c0fb3d6b","unresolved","53c90296fa8b0c17820dec69a856a210d9d1e20975a35e185f3d500423fa95d3"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","457229d1e90be3f035dd4070ef8c4d0e111cfe0a2f3e3eac109e88f0c0fb3d6b","excluded","1e5abf75e211edcca843b01217d79049c3e961cbc961d8b04238f78eb2b4cc0a"
"4D8FEB86-49A4-4BE2-91C6-679605B48B33","3a7419700d8a26badfef83566472a37529ebbfe6b76bf79474f68bad3e1170c2","excluded","5e4a07fd84c3f68097de994bcd63782dc3513b5bf6511835b1f9f070dee41100"
