"segment_row","max_river_gap_m","max_transitional_gap_m","max_noncoastal_gap_m","water_ids","water_names","segment_id","source_id","min_coastal_gap_m","proposed_exclusion","evidence_url"
1681,88912.5845580229,165.811780521388,165.811780521388,"GB108051020470","Sterridge","e6b9bfbc51d65ae26856be1396682273c3d7a10ae19491006e52f0e8e70a3537","9DD70A5B-DFC0-4DEC-8639-E6092DAF302D",9147.19248578644,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1682,88908.0649819357,150.925116764721,150.925116764721,"GB108051020470","Sterridge","3e4f5695800e2b11ae2b950a6db5bcd8315ab400d634fd50cd90f6276d694d22","A4E494D7-5E09-47D6-9D0E-ED4ACCD5265E",9157.84064098736,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1683,88927.8158914749,149.843326196954,149.843326196954,"GB108051020470","Sterridge","ec6f869c02bed4bc1738496d74f68abd5b7ef7e0d850cdb3f66a6a19ef755eb4","F0DAF37C-7E58-4602-B383-F5FC96F502F2",9160.77693929089,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1684,89156.6345685289,60.8554294797811,60.8554294797811,"GB108051020470","Sterridge","3e75658b2b85ca68a507d394f9f6849491cd94f3f5c9baca93d23f42f1d0e3c7","F0DAF37C-7E58-4602-B383-F5FC96F502F2",9435.9462758902,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1685,89241.8690293287,65.0600165490842,65.0600165490842,"GB108051020470","Sterridge","33bdeb1d3e394d85dfd25254aa50fa698796d98cb57917bee7fec7698bb8c71b","F0DAF37C-7E58-4602-B383-F5FC96F502F2",9436.54712745304,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1710,86851.8132894275,54.3963410090255,54.3963410090255,"GB108051020470","Sterridge","ecca93f0b8bf7f4cf363c5389bd204fbd5819784671c676b1a0e8e0bcf1bbd33","26909DA3-9BBF-4226-AAEB-966A9FC2D3F7",7326.72416632861,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1711,88478.1038452528,100.51858989099,100.51858989099,"GB108051020470","Sterridge","ab05b99b049a7ba21ad7f9a1f434fa4453291ac79f6f48da674ea6abe31798ec","9FAA7329-6FED-4C44-8FF7-0F2157218746",8966.48716416579,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1712,88524.5605064659,56.2797057855157,56.2797057855157,"GB108051020470","Sterridge","1d85cd0b518f7dd51c33c8d375fc10a9122a7a678f22fbde123d55af1108403d","9FAA7329-6FED-4C44-8FF7-0F2157218746",9020.09639777425,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1713,88918.364732765,150.925116764721,150.925116764721,"GB108051020470","Sterridge","820da9e39b8522fb7a2cccf4f7303a38241c75cab5a7c94066e34970e9f4351d","9FAA7329-6FED-4C44-8FF7-0F2157218746",9157.84064098736,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1714,87410.2950751639,62.4891445367652,62.4891445367652,"GB108051020470","Sterridge","3ec06730b9d147784d82733f1feea859da8565e09f8f088786850336885eb6e4","689A7618-1077-4075-AA32-54CBFD615F4E",8024.82359080433,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1746,84213.2628667331,76.7704298732175,76.7704298732175,"GB108051020470","Sterridge","d01c551b2269a0344d70ba9ea399b174e68b8393cd0d8f14bfba08154bbabac3","A23CDFF9-F555-4334-AAD0-021073D89C57",13627.8097053251,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1747,84097.4529285032,50.0000000000061,50.0000000000061,"GB108051020470","Sterridge","837129d2e2af3865fb5fdf7cd858b7ff1edc6ea0ae3a61b2f95870fa2027a3f8","A23CDFF9-F555-4334-AAD0-021073D89C57",12884.6885582106,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1748,84101.2975265608,50.0000000000176,50.0000000000176,"GB108051020470","Sterridge","3277e47e7822e7f97452fe903860de22fd1161241878c96d7a0021a726b10e98","A23CDFF9-F555-4334-AAD0-021073D89C57",12868.4416058426,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1749,84212.6890169027,76.4071967482037,76.4071967482037,"GB108051020470","Sterridge","2cd453e637098b5f8d4b9562325da8470fc6a7c0dcc12eafe496f64d9104afb1","41B2308B-4F31-42E9-A2B7-DCCC73C3E766",13636.9303593672,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1750,84213.2628667331,76.7704298732175,76.7704298732175,"GB108051020470","Sterridge","2a1ac0aba54de556e332d8d285e007b252ea6c4b8948437352c443f5838c6526","51668E9E-2702-48F6-AB6B-246BC89B7249",13652.0093629172,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1754,80093.9755986477,50.563746690378,50.563746690378,"GB108051020470","Sterridge","785047806b09fdf416f7493f36afb746950ad21a36c2323478e06d763ddce695","DE4D7E28-C8A4-4634-A161-DFDE918EB8C4",8944.58123890168,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1755,80097.4539192751,54.3723529136734,54.3723529136734,"GB108051020470","Sterridge","08a0c46ec077e28ab568ea0abba800c3dfcdf7106157b35caa782c48983dd9a4","FE57357C-2C5D-4733-9C43-1965EE55DEF7",8945.74128973564,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1756,80094.3616878919,60.3226972156545,60.3226972156545,"GB108051020470","Sterridge","5ecade12ba0f3ddbcfff4ca95d62621ff1acea675d2f18579afb4de0c4bbc044","65A0E447-987C-4AB9-AD96-6EBF1D66676E",8945.18277407008,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1762,107252.348529549,61.1666942479093,61.1666942479093,"GB109055037010","Hay Dulas Bk - source to conf R Wye","f08f91aec81e8de5cbbf96605ea83492a53ec14b5ecab9072777e1d8c1b97f1c","D075A405-66E5-4B81-B3FB-19E4FECADF42",2582.943913731,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1764,106200.967927012,50.4712625724218,50.4712625724218,"GB109055037010","Hay Dulas Bk - source to conf R Wye","de22073a692c4e7f19b871d8ecc7ab10e3b42197915cf467ef95e7e440a18e7e","1965B8EB-E1BA-4148-8520-ACB98C5D4F5B",2935.69232777366,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1765,107069.104138898,86.5869169328133,86.5869169328133,"GB109055037010","Hay Dulas Bk - source to conf R Wye","8042c19d43cfbb01bc09bf9618bd8a4716d8ddedfafc345f683df67b591b52c6","1965B8EB-E1BA-4148-8520-ACB98C5D4F5B",2270.6219901878,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1772,64824.4779099544,211.465590283896,211.465590283896,"GB108051020470","Sterridge","92fdae96af9d50d4dca3d68eb339533e2068991eb9ae3aa99ba6a07dc6028584","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1142.58832350343,FALSE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1773,64878.1704537601,201.081728222552,201.081728222552,"GB108051020470","Sterridge","4e7c34d4d9a7814838b5e417d8a3cc0fa357f1ad9644fb5a6123ea1783c3beac","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1214.40836459093,FALSE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1774,64881.412473745,136.736096250303,136.736096250303,"GB108051020470","Sterridge","1d44edb178616aa56390cdf943b7b1e27892cf3e89735b08aeb7eddd8ac4b4f4","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1292.14901475423,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1775,64898.2902949467,58.9291258340759,58.9291258340759,"GB108051020470","Sterridge","8705020f779733cdf997e7882cc0c205993a232ec1389137935efedf59be19f2","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1331.24576244662,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1776,65053.8411203185,149.862187044531,149.862187044531,"GB108051020470","Sterridge","03267e41590553d7ed4b09bad079e33aa08364bca30eb33377ff7d8e9a99ba20","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1383.74122809698,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1777,65086.3797925647,120.804238895704,120.804238895704,"GB108051020470","Sterridge","aa6e378d0f6e1912cebf4577663ac2f278f74d8999de5a798eb32db8244b6c5e","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1494.40936004144,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1778,65146.5473354653,66.8861061594245,66.8861061594245,"GB108051020470","Sterridge","1a1ef8ae2a438c7c5d56bc8b556c33013b1111506110dff5fdc1068efcf31900","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1600.64041719537,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1779,65239.226567313,257.180158980369,257.180158980369,"GB108051020470","Sterridge","67e807f7d64dbe3e2c20544510444cd2647d748eddb32e38bd2aff9105da3fcf","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1517.52889819613,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1780,65499.925275214,249.986881114911,249.986881114911,"GB108051020470","Sterridge","eb5e3c47da16db3e26f93cbc532427d7319ef9b85276797f2e515cf4ae5fa0ce","2C9A43B2-CED7-458F-B1C3-F35A280830D0",1665.25838693261,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1781,65720.0444218972,60.5434934914799,60.5434934914799,"GB108051020470","Sterridge","e4425b69259b2afd83a4f0e81a6cd1e2102b12a0af2e8ce13aa846e45204c40d","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2146.11990880542,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1782,65720.3521777733,75.51231384295,75.51231384295,"GB108051020470","Sterridge","6daf8b21cfb4a6078a21a44c1338c2712f07fe3b1215f60c0a39612efe90f744","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2099.06669705348,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1783,66068.7245207298,66.0569768570222,66.0569768570222,"GB108051020470","Sterridge","1e821c7473ca0bc4e89f9a3b1615a8e04a29ad04313a8eaf03c252eb9628d2ce","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2489.89921439182,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1784,65856.1555219106,51.5506281012593,51.5506281012593,"GB108051020470","Sterridge","202fb92822bb190903ad4c398f6750cf847faf5eb4a25f596971a32c4755380c","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2288.74489293803,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1785,66118.0191195486,144.003559203138,144.003559203138,"GB108051020470","Sterridge","3bc2756597edf430337c26146ff9e524fe1065f656b31ac6a67e21a79122ce68","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2412.44834876227,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1786,66315.0104261183,86.33661893409,86.33661893409,"GB108051020470","Sterridge","72e6a645edbab049561d03c82fe565dc7e70bc5ca3269d73b33551d630b25db2","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2654.71482945587,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1787,66280.8826991693,67.4220579274412,67.4220579274412,"GB108051020470","Sterridge","3f9c8af0475cf9b7301289c3aa1be80697096e31fc5cf93e20eafd0b20730b75","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2654.86928355427,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1788,66205.4828197431,116.962875123579,116.962875123579,"GB108051020470","Sterridge","3cb031b79891c6be65a5a6f69254d54dd1c957ded66b6c8eea8ec1c401871c50","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2574.72266774927,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1789,66239.2789602654,89.7662888013573,89.7662888013573,"GB108051020470","Sterridge","1e1b9ed786c2d77bfa19f31e2726d466261ae75b1a8938ad60534f9306a2f69c","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2614.46594424416,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1790,66272.5103404152,70.9102453498062,70.9102453498062,"GB108051020470","Sterridge","3a4c01bdfaa4e5aec3861fdd3af71b607e0d3ed45ef552054c8e5ca857807fd6","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2682.93464691241,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1791,66302.616521384,74.2377567902495,74.2377567902495,"GB108051020470","Sterridge","a14a3e6300adeb7d79a807558b53a4ce2e98668fae7a98ccec5c9a586cf8b9a8","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2722.62137495118,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1792,66521.3759830889,124.848961262972,124.848961262972,"GB108051020470","Sterridge","511d359b08a25c710ad9e7e0327f9cbaae2368f452b0b26adee9c4f8ad4be119","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2798.14580868177,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1793,66497.438306445,68.687391836265,68.687391836265,"GB108051020470","Sterridge","a86330c6900ea97b337fc60744e580d495eee65365a264888c0890d9ece2871d","2C9A43B2-CED7-458F-B1C3-F35A280830D0",2914.82437061565,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1795,64695.3957914528,93.9994852776827,93.9994852776827,"GB108051020470","Sterridge","7ecf695fd7ad6e3e8ccfe65e526f02ab9e8f39dec86c7f0952f6efb251ecd73e","28F0A666-12E1-4D5B-8ACD-110131AD386C",1055.10914256506,FALSE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1796,65501.4407053083,142.347869111431,142.347869111431,"GB108051020470","Sterridge","c63b20aeb673fadc501c498a6bda99e7503e86b0ecc7ef11591c3db033e6e862","3231F3EC-7D90-41C0-9198-7643068A40D8",1826.95885926105,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1797,65724.2995625454,59.1330250454208,59.1330250454208,"GB108051020470","Sterridge","553eb43a951c8a420bacc639eb701162e5c34d91da316981baad3f6bedeead9b","3231F3EC-7D90-41C0-9198-7643068A40D8",2153.32639199923,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1798,66405.8807845955,120.841990416249,120.841990416249,"GB108051020470","Sterridge","f26d74f5f4de225bfb8e12fea69b294def00e8d24806472eb10b235cfaecaf49","DC6EBFAD-794B-45E7-BD32-12E8205F4B2B",2803.13218321893,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1799,66420.5309669045,62.9955526093392,62.9955526093392,"GB108051020470","Sterridge","5e281866ad58cb4c284f7b74ff17bc9453a7fedf6728b5ceeb813a1ca9bf7779","BD41CD5C-4BEB-48BE-9A04-04FB029B5CF8",2813.17792130168,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1800,66626.0855811682,76.7313471920508,76.7313471920508,"GB108051020470","Sterridge","ae263008d79a33ff9964c6f861bf7bd837d2d5e6bb47ea46ba5fb46836fa78fc","5B367854-BAAE-44F3-AE47-C82954B4DD5C",2824.85366130948,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1801,67228.3553652668,136.751676195812,136.751676195812,"GB108051020470","Sterridge","3daba83103268688ffca3f79d252160b87da5f2438cdf143c98a97e95de9492f","5B367854-BAAE-44F3-AE47-C82954B4DD5C",3383.8943268534,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1802,67278.8726781058,140.65808810857,140.65808810857,"GB108051020470","Sterridge","6157e6e30280480f1779ca79d9ad14c6564736200a800883e3170f958eb09d2a","5B367854-BAAE-44F3-AE47-C82954B4DD5C",3414.15037163985,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1803,67324.3910825422,138.434680343355,138.434680343355,"GB108051020470","Sterridge","522be9ff8b662b2215110c6abc61e1bd4430b38843626e1703141da084da1ab4","5B367854-BAAE-44F3-AE47-C82954B4DD5C",3423.42623710962,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1804,68088.5660953296,97.8945140506595,97.8945140506595,"GB108051020470","Sterridge","d6ad6f6a458793e78fd9224d9f625f9f11400a49a7902dc1e17af21b7c2aa5ee","B265654F-4000-4825-99B0-BB9F8E8A0AE5",4199.32523548555,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1805,67939.480671654,50.0000000000068,50.0000000000068,"GB108051020470","Sterridge","bf5a1c6fa23efda04eb45cff5868ab229ccd9374092d12e4939a90f2220af496","B265654F-4000-4825-99B0-BB9F8E8A0AE5",4184.159120922,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1806,69714.3573799613,188.627244386821,188.627244386821,"GB108051020470","Sterridge","28f0e8ef20bed32ba262884cdd4c3ace4d9b7801bda4d69e9285a6f4742a466c","086964E9-30B6-4134-8737-6805F2A40F30",5783.37890988167,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1807,68306.7328388124,54.5489135590911,54.5489135590911,"GB108051020470","Sterridge","977e1307369a6e0a9a2d0e24104e8f8a20d325c7ad3d71ce7e5864e90406cec1","086964E9-30B6-4134-8737-6805F2A40F30",4486.16726798196,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1808,67663.5773544972,51.9044591793506,51.9044591793506,"GB108051020470","Sterridge","3de7d36b379957e640047a38d2ce9d667d73e259288c17a2dd5349f9da24ef5c","086964E9-30B6-4134-8737-6805F2A40F30",3847.02740297506,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1809,69700.3378525303,74.1288764448248,74.1288764448248,"GB108051020470","Sterridge","53c2acf4b2dc215a361693738b7ff188b749bc8cb6919fcefe4c13818559fc4d","2157DBB2-476D-4C8C-8B36-EDD01F8868DD",5944.9369366585,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1810,69698.3518680209,157.501149389114,157.501149389114,"GB108051020470","Sterridge","dabe2392b3f216a77a3f8c5e6765c167dd19943dbcd020747e8de0936a8eb1a9","2157DBB2-476D-4C8C-8B36-EDD01F8868DD",5856.02239409743,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1811,69492.4201588901,75.2428116713291,75.2428116713291,"GB108051020470","Sterridge","41868f8bdb5fba684bd11c63b8595e4c7676718ee95f752bd20262cbe607e8b1","579B7367-E0B3-471A-9AF2-879B3AD56E43",5655.25901661018,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1812,69452.6774220992,52.3114131687069,52.3114131687069,"GB108051020470","Sterridge","53b20455300b164352c8081f59d39f9be53d327084a55b6a92e1209228966630","2828A401-8D3E-4041-99E5-578371D48558",5659.5551609262,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1813,70066.2840123883,64.2346516488735,64.2346516488735,"GB108051020470","Sterridge","ee1ffc58856f8b196d3b0711eb7ee825968c8647673a781acdb0fbba89ce9fc9","0880A9AA-B553-49A2-AD46-A4C3D5FC772E",6246.42820910242,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1814,104184.535789079,125.149245760869,125.149245760869,"GB109055037010","Hay Dulas Bk - source to conf R Wye","a2a6dd7c3ca796edf378b5b3518cd90bc9cef1d93bd906b4498eecec82952693","874D5013-3ECC-48B7-A72F-CA5C42625886",5568.1289370369,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1824,104153.994784577,55.2186622363153,55.2186622363153,"GB108051020470","Sterridge","4452b1570e705c432553dcaee5521b71ef523f739d920c0dfc102f2229c77ea0","5627ADE0-292C-4624-8F53-C71545B464BE",1162.40683916365,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1825,103721.61263325,55.7421629911504,55.7421629911504,"GB108051020470","Sterridge","a8c86e7339f8987e86fdb43464e275e4431f0982073c3a9cd3eb4451f73d2f25","A3BFEC3A-6DE9-4287-85F9-1FD5D6BC9E49",1609.59652361649,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1833,83062.365164864,123.660252995172,123.660252995172,"GB108051020470","Sterridge","6d3ba88d6fcafcec2c27ce3431653c10a8c2410b18e3c6e045d1117d66df4f89","41B2308B-4F31-42E9-A2B7-DCCC73C3E766",12479.6798511811,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1834,73367.3824515686,953.542078156666,953.542078156666,"GB108051020470","Sterridge","910e998cb0701dfc039ae85e27d3ad7a65555d64f04ec6348f1c4c54726a4ce0","E920A835-443D-4600-A5A2-4F182701F941",15718.9090945678,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1835,73505.9212542132,186.161993670478,186.161993670478,"GB108051020470","Sterridge","04a9223ccb8262a9e1d591eecb97b48b7969f08a0e6df794efaa0df202381870","E8FEA3A0-C56F-4EC3-A1B2-16FDDE967004",15927.8868771108,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1836,73454.8037782338,765.814633230101,765.814633230101,"GB108051020470","Sterridge","afb29bf9c9fb64a7fb56c45e474498dfa295c4226f9fb78ca6631ba904211cc1","37084476-B787-461C-ADF7-3B7FF1B47B2C",15749.065971426,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1837,73467.2858339117,141.670518483454,141.670518483454,"GB108051020470","Sterridge","bf1d6d54a93efb5bc9f4c1d3e0c4aa097fa000947ed4c7e4153ee17dedfc0f9d","EF311435-6149-4D25-88D3-74BEA707311F",16020.1837148271,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1838,73498.0277701627,188.041798724037,188.041798724037,"GB108051020470","Sterridge","07c74a3a281c3f178ec4e1adea84018d04b50a0d08c21860fecdd24f26c83b06","23082E53-AA28-4E32-9ABD-BD7DDC845DE9",16034.6491503238,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1839,73505.9212542132,188.041798724037,188.041798724037,"GB108051020470","Sterridge","c0ff79974cedfdf0e6575916c7d7ccdb1ae448a3d9166bcb138081352e3986ec","CF2AFC32-C0C5-42DA-A293-C4229B846E9A",16083.2841398635,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1840,73024.911165073,825.155933158909,825.155933158909,"GB108051020470","Sterridge","c760dae1ac3c5a6763d1053b174e006b40c444b0ba44d9a611035bc35461cf7d","D0DE3119-BF5E-4062-BB05-F2404CBAE046",15988.6889526245,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1841,73061.8756957844,1207.34716195524,1207.34716195524,"GB108051020470","Sterridge","362923b4b00c2f69febda992314dddb66e1c68138e89e04aff1cf8e3950441b7","B433F048-509A-4856-B908-6B26FBE69A6C",16086.776630325,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1842,73027.4454836028,1493.1149937039,1493.1149937039,"GB108051020470","Sterridge","74eec6362f69bce2fcee05f40383266edb27b0b85cf6a3d9d53a079c78ef9400","720C8850-CF0A-4675-AECF-8BA19DC82368",16183.5444327557,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1843,73050.4991813692,1218.71728102187,1218.71728102187,"GB108051020470","Sterridge","6eda33c28d5f633f06e130e82902533274e4d8746f298dffe0257c3e80c2465b","600ADFA7-6383-4955-8B25-05BD4DB2BDC8",16384.8017269539,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1844,73052.7904977952,1632.29586116591,1632.29586116591,"GB108051020470","Sterridge","d1f8b1369b9325d2740835543e6052419ed7fb6b5b9a0c5e502db319857efc18","D9D5D93C-EA64-4FD9-A1DD-05E05904917C",16391.9701339007,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1845,72971.7911048314,1570.09640566603,1570.09640566603,"GB108051020470","Sterridge","1518b89708d7f21b48f29c39a4d5d39b6de1d01d321f0dbd47cfd93e83b4edb8","5F607A7C-2E0C-453F-BDA7-9D198E046507",16504.7994628234,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1846,73107.1111059842,1705.53915374446,1705.53915374446,"GB108051020470","Sterridge","e9b6536d89e9fef8d1ddd812838240fac6d2035c2c8e9d88a92519bd3380841c","7AFECEB3-02A6-47E4-A623-14C09966CD7E",16545.1997315269,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1847,73246.652405322,1928.22452662996,1928.22452662996,"GB108051020470","Sterridge","c000f2f7dfd2d55f56c7e5ec795f42fa5878807e0b69d763f546dcea5acd6d17","ECCF78A2-442F-4B2A-9908-F625EB5CBD4A",16671.0410129905,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
1848,73205.143363064,1757.79123418094,1757.79123418094,"GB108051020470","Sterridge","32c8ea3c6e16f1cf8886b89107941a97bba78df7bf8d0b0140833b5aa1e9cff8","2D99A31D-2F84-4010-8057-4D283EDD07BF",16733.3685286269,TRUE,"https://environment.data.gov.uk/dataset/b0dc3be8-3384-423d-af5d-a93934565bc7"
